序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,量比,换手率,市盈率-动态,市净率,总市值,流通市值,涨速,5分钟涨跌,60日涨跌幅,年初至今涨跌幅
4542,920703,广厦环能,14.46,-1.77,-0.26,7810.0,11365459.69,2.24,14.74,14.41,14.69,14.72,0.8,1.02,21.05,1.95,2179469040.0,1102794026.0,-0.21,-0.21,-2.82,-0.48
4543,300285,国瓷材料,27.2,-1.77,-0.49,286377.0,782063500.84,2.31,27.64,27.0,27.36,27.69,0.6,3.4,41.56,3.87,27119713733.0,22884579838.0,0.04,0.07,22.14,61.52
4544,920819,颖泰生物,3.88,-1.77,-0.07,57712.0,22457978.96,2.53,3.95,3.85,3.95,3.95,1.06,0.48,-370.54,0.94,4756104000.0,4685129100.0,0.0,0.0,-9.13,9.3
4545,688393,安必平,23.8,-1.77,-0.43,17461.0,41793135.0,2.97,24.31,23.59,24.29,24.23,0.67,1.87,-155.12,1.82,2226911236.0,2226911236.0,0.0,-0.04,-10.46,38.29
4546,301468,博盈特焊,53.28,-1.77,-0.96,75340.0,407197615.32,5.62,55.7,52.65,54.57,54.24,0.65,10.04,124.94,3.03,6932467367.0,3996138848.0,-0.17,0.32,105.16,157.14
4547,001269,欧晶科技,23.9,-1.77,-0.43,14960.0,35955500.76,1.64,24.26,23.86,24.23,24.33,0.83,0.78,-39.56,5.26,4598634707.0,4598634707.0,0.04,0.0,-11.12,-16.11
4548,603208,江山欧派,14.46,-1.77,-0.26,21545.0,31292057.0,2.04,14.7,14.4,14.68,14.72,0.57,1.22,-46.31,2.13,2561916866.0,2561916866.0,0.0,-0.21,-5.68,-20.59
4549,688583,思看科技,92.72,-1.77,-1.67,5260.0,49093797.0,2.75,95.0,92.4,94.23,94.39,0.95,2.98,77.74,7.09,8196448000.0,1639289693.0,-0.13,0.35,-5.44,268.38
4550,300845,捷安高科,11.09,-1.77,-0.2,34702.0,38834764.73,2.39,11.32,11.05,11.25,11.29,0.99,2.4,495.81,2.85,2280559799.0,1603716294.0,0.18,0.27,1.0,24.19
4551,002643,万润股份,14.99,-1.77,-0.27,300203.0,450903139.68,2.23,15.25,14.91,15.16,15.26,0.48,3.3,33.95,1.92,13835158783.0,13630340594.0,0.0,-0.13,9.1,25.97
4552,002667,威领股份,13.21,-1.78,-0.24,116636.0,153998729.78,3.2,13.43,13.0,13.31,13.45,0.76,4.93,-197.87,7.45,3442413715.0,3125631310.0,0.08,-0.08,17.21,24.62
4553,600751,海航科技,3.87,-1.78,-0.07,384259.0,149486184.0,2.03,3.94,3.86,3.93,3.94,0.62,1.49,86.9,1.48,11220437220.0,9958241631.0,0.0,0.0,-14.95,47.15
4554,603268,*ST松发,85.65,-1.78,-1.55,20557.0,176967392.0,4.36,88.4,84.6,88.2,87.2,0.47,1.66,49.05,10.31,83147161652.0,10635057720.0,-0.02,0.0,82.93,115.96
4555,603333,尚纬股份,8.27,-1.78,-0.15,188538.0,157964682.0,3.21,8.5,8.23,8.26,8.42,1.21,3.03,-150.06,2.49,5140033136.0,5140033136.0,-0.12,-0.12,2.86,48.74
4556,300270,中威电子,11.01,-1.78,-0.2,120621.0,134033018.0,3.3,11.31,10.94,11.18,11.21,0.68,4.62,-57.72,5.91,3333894368.0,2872842030.0,-0.09,0.0,6.07,53.99
4557,603536,惠发食品,11.01,-1.78,-0.2,75943.0,84079781.0,2.41,11.27,11.0,11.26,11.21,0.71,3.16,-51.04,6.46,2668612388.0,2648260183.0,0.0,-0.18,8.15,-5.74
4558,000639,西王食品,3.32,-1.78,-0.06,567412.0,188628108.0,3.25,3.38,3.27,3.36,3.38,0.68,5.26,1209.67,1.23,3583701275.0,3583696883.0,0.0,0.0,7.44,-7.78
4559,300835,龙磁科技,65.71,-1.79,-1.2,21241.0,140626626.74,2.0,67.02,65.68,66.0,66.91,0.69,2.58,44.08,6.56,7835755853.0,5406863635.0,-0.03,-0.02,1.97,113.83
4560,688625,呈和科技,41.19,-1.79,-0.75,16921.0,69925770.0,2.48,41.92,40.88,41.92,41.94,0.86,0.9,25.54,5.3,7756939972.0,7756939972.0,0.34,0.22,13.82,53.75
4561,000523,红棉股份,3.84,-1.79,-0.07,891328.0,342539965.4,3.32,3.92,3.79,3.88,3.91,0.72,6.73,80.96,3.73,7048198890.0,5088614991.0,0.0,0.0,20.75,25.9
4562,002460,赣锋锂业,64.15,-1.79,-1.17,870274.0,5520756853.39,5.83,65.56,61.75,62.25,65.32,1.29,7.18,3951.07,3.23,134441977857.0,77790032506.0,0.08,0.05,9.66,84.02
4563,300220,金运激光,14.3,-1.79,-0.26,21590.0,31088151.8,1.85,14.55,14.28,14.43,14.56,0.99,1.43,1616.23,34.32,2162160000.0,2159576676.0,0.07,0.0,-8.39,3.77
4564,002653,海思科,50.62,-1.79,-0.92,36757.0,184965034.74,3.86,51.75,49.76,51.75,51.54,1.33,0.76,143.98,13.41,56690247641.0,24461515558.0,0.42,0.1,-5.84,53.49
4565,300460,ST惠伦,7.68,-1.79,-0.14,117619.0,90413187.04,2.3,7.81,7.63,7.76,7.82,1.09,4.19,-21.25,3.86,2156576648.0,2156576648.0,0.0,-0.13,-20.66,-36.74
4566,600009,上海机场,32.79,-1.8,-0.6,157596.0,517704568.0,2.76,33.43,32.51,33.3,33.39,1.03,0.77,37.45,1.94,81591784582.0,67097505297.0,0.28,0.24,3.5,-2.53
4567,002727,一心堂,13.13,-1.8,-0.24,123188.0,162280315.26,2.39,13.37,13.05,13.31,13.37,1.01,3.1,21.47,1.05,7688982161.0,5216712245.0,0.23,0.0,-5.68,4.79
4568,603353,XD和顺石,26.71,-1.8,-0.49,132796.0,355310980.0,6.1,27.4,25.74,27.25,27.2,2.46,7.79,157.92,2.78,4591609260.0,4551864780.0,0.04,-0.19,63.76,69.59
4569,600098,广州发展,6.55,-1.8,-0.12,239511.0,157463876.0,2.1,6.65,6.51,6.65,6.67,1.31,0.68,7.98,0.83,22963415626.0,22963415626.0,-0.15,0.0,-0.15,8.26
4570,000428,华天酒店,3.27,-1.8,-0.06,216727.0,71130806.02,2.4,3.33,3.25,3.32,3.33,0.74,2.13,-16.0,2.39,3331888020.0,3331888020.0,0.0,0.31,-0.91,2.19
4571,688506,百利天恒,322.66,-1.8,-5.9,14962.0,477059085.0,5.14,329.9,313.0,329.9,328.56,1.91,1.45,-202.04,18.58,133217865793.0,33198848779.0,0.07,0.33,-11.08,68.29
4572,300850,新强联,42.57,-1.8,-0.78,97572.0,418938123.55,2.93,43.69,42.42,43.04,43.35,0.89,3.24,19.92,2.57,17627633996.0,12804489564.0,-0.05,0.09,0.4,123.82
4573,002052,同洲电子,13.06,-1.8,-0.24,324796.0,423863611.0,2.78,13.25,12.88,13.19,13.3,0.99,4.71,31.78,29.52,9826862404.0,9003396244.0,0.08,0.15,-19.53,109.97
4574,300976,达瑞电子,59.95,-1.8,-1.1,23180.0,139917981.6,2.65,61.35,59.73,60.68,61.05,1.4,2.69,26.1,2.27,8039547749.0,5166327456.0,-0.12,0.05,-19.2,24.12
4575,002129,TCL中环,8.66,-1.81,-0.16,695520.0,605107618.21,1.7,8.8,8.65,8.73,8.82,0.76,1.72,-4.55,1.39,35013382594.0,34986744607.0,-0.12,0.0,-3.99,-2.37
4576,688718,唯赛勃,13.05,-1.81,-0.24,13704.0,18055143.0,2.03,13.29,13.02,13.16,13.29,1.1,0.79,63.06,2.91,2267494776.0,2267494776.0,0.23,-0.23,-12.47,32.09
4577,002346,柘中股份,20.03,-1.81,-0.37,62109.0,125282379.92,2.4,20.5,20.01,20.25,20.4,0.62,1.58,18.84,3.07,8844755582.0,7878300311.0,-0.1,-0.2,7.17,113.31
4578,301317,鑫磊股份,31.97,-1.81,-0.59,11470.0,36997765.0,1.87,32.56,31.95,32.32,32.56,0.92,2.56,9.93,3.74,5025364300.0,1432256000.0,-0.03,0.06,-4.05,65.56
4579,301355,南王科技,13.58,-1.81,-0.25,206733.0,281313631.51,4.7,13.97,13.32,13.83,13.83,0.53,20.63,252.85,1.76,2649429862.0,1360789712.0,0.0,-0.44,14.6,3.51
4580,300377,赢时胜,23.31,-1.81,-0.43,1107563.0,2608911511.47,5.39,24.3,23.02,23.71,23.74,0.88,16.03,-303.85,6.94,17505881795.0,16107078462.0,-0.09,0.21,4.58,-15.42
4581,600298,安琪酵母,42.82,-1.81,-0.79,102214.0,440165713.0,3.42,44.23,42.74,43.64,43.61,1.04,1.19,24.97,3.21,37170263728.0,36703183168.0,0.0,0.0,7.13,20.62
4582,001324,长青科技,17.92,-1.81,-0.33,15986.0,28854349.0,1.97,18.26,17.9,18.22,18.25,1.12,1.96,50.57,2.18,2472960000.0,1463232512.0,0.06,0.06,-8.15,5.47
4583,920015,锦华新材,47.67,-1.81,-0.88,18032.0,86552976.61,2.64,48.92,47.64,48.58,48.55,0.5,4.78,31.75,4.16,6462463016.0,1799319071.0,-0.08,-0.06,-10.06,162.64
4584,301105,鸿铭股份,47.52,-1.82,-0.88,17306.0,82100056.62,3.04,48.3,46.83,48.25,48.4,1.8,10.53,-188.92,2.85,2376000000.0,781109857.0,-0.38,0.0,9.77,70.94
4585,002817,黄山胶囊,7.57,-1.82,-0.14,50282.0,38277298.06,2.33,7.73,7.55,7.73,7.71,1.11,1.73,34.61,2.4,2264173147.0,2195597463.0,0.0,0.13,-0.79,22.1
4586,600684,珠江股份,4.31,-1.82,-0.08,168172.0,72966481.0,2.73,4.42,4.3,4.35,4.39,0.45,1.97,97.44,3.88,4767180160.0,3678415716.0,-0.23,-0.23,-29.34,30.61
4587,603132,金徽股份,14.55,-1.82,-0.27,51693.0,75209801.0,2.63,14.73,14.34,14.58,14.82,0.79,0.53,30.84,4.51,14229900000.0,14229900000.0,0.14,0.0,2.9,34.6
4588,601968,宝钢包装,5.38,-1.82,-0.1,165622.0,89397139.0,2.92,5.49,5.33,5.49,5.48,0.73,1.3,29.29,1.52,6863693495.0,6863693495.0,0.19,0.19,9.35,10.47
4589,600063,皖维高新,5.94,-1.82,-0.11,429021.0,255744035.0,2.98,6.07,5.89,6.03,6.05,1.79,2.07,24.26,1.46,12290492307.0,12290492307.0,0.0,0.0,-1.66,53.89
4590,000516,国际医学,4.32,-1.82,-0.08,225174.0,97615027.7,2.05,4.39,4.3,4.37,4.4,1.82,1.02,-24.7,2.9,9672033973.0,9524979082.0,0.0,0.0,-10.93,-18.18
4591,300719,安达维尔,17.85,-1.82,-0.33,209121.0,379530055.0,5.67,18.74,17.71,18.33,18.18,1.91,11.64,6001.52,4.37,4537954628.0,3206219356.0,0.11,0.17,12.12,-0.11
4592,601611,中国核建,12.96,-1.82,-0.24,657183.0,860356538.0,2.58,13.28,12.94,13.02,13.2,0.68,2.18,26.48,1.79,39059291388.0,39059291388.0,-0.08,0.08,49.83,44.97
4593,603390,通达电气,12.86,-1.83,-0.24,64310.0,82788762.0,2.37,13.1,12.79,13.02,13.1,0.71,1.83,61.8,2.8,4522244514.0,4507609436.0,0.0,0.16,0.55,18.09
4594,000419,通程控股,6.45,-1.83,-0.12,222706.0,143775783.1,4.72,6.65,6.34,6.63,6.57,0.7,4.1,21.14,1.0,3506108125.0,3506108125.0,-0.15,0.0,11.59,16.01
4595,301111,粤万年青,19.33,-1.83,-0.36,52804.0,102474698.63,2.03,19.69,19.29,19.52,19.69,0.7,3.3,-285.33,4.13,3092800000.0,3092800000.0,0.0,0.0,23.36,19.1
4596,601777,千里科技,10.7,-1.83,-0.2,241427.0,259162614.0,2.02,10.85,10.63,10.83,10.9,0.95,0.53,680.97,4.63,48375770760.0,48375770760.0,-0.09,0.0,-13.85,39.87
4597,301313,凡拓数创,25.72,-1.83,-0.48,18427.0,47964402.0,2.48,26.35,25.7,26.2,26.2,1.17,2.44,-20.7,3.69,2660821448.0,1941545599.0,-0.04,-0.04,2.43,-0.62
4598,002719,麦趣尔,8.57,-1.83,-0.16,60343.0,51732355.6,2.52,8.7,8.48,8.7,8.73,0.81,3.73,-33.82,7.77,1492375146.0,1387149584.0,0.0,0.23,-6.13,9.45
4599,300221,银禧科技,10.22,-1.83,-0.19,414009.0,422817317.7,3.36,10.43,10.08,10.2,10.41,0.89,9.07,42.87,3.37,4841772881.0,4665356845.0,0.1,0.2,22.98,75.0
4600,603382,海阳科技,32.13,-1.83,-0.6,20179.0,65230835.0,2.78,32.96,32.05,32.96,32.73,1.02,5.57,46.92,3.36,5823606454.0,1164722782.0,-0.06,0.03,-9.31,184.34
4601,603826,坤彩科技,17.13,-1.83,-0.32,34463.0,59447208.0,2.12,17.5,17.13,17.5,17.45,1.08,0.53,137.83,5.75,11223576000.0,11223576000.0,-0.06,0.0,-9.17,-11.01
4602,300199,翰宇药业,18.25,-1.83,-0.34,209695.0,384312370.18,2.1,18.57,18.18,18.42,18.59,0.66,2.81,169.43,24.83,16119154382.0,13608985671.0,-0.05,0.16,-13.14,41.58
4603,300737,科顺股份,5.37,-1.83,-0.1,205796.0,111078712.0,2.74,5.51,5.36,5.49,5.47,0.75,2.32,222.54,1.32,5960538932.0,4762679147.0,-0.19,0.0,5.92,13.77
4604,301021,英诺激光,49.07,-1.84,-0.92,130159.0,644909088.17,4.62,50.99,48.68,49.51,49.99,1.09,8.56,253.48,7.47,7466095303.0,7460524975.0,0.41,0.37,23.26,90.27
4605,688198,佰仁医疗,108.66,-1.84,-2.04,2434.0,26577418.0,2.17,111.0,108.6,110.69,110.7,0.62,0.18,121.1,12.01,14967712132.0,14967712132.0,-0.03,-0.08,3.51,0.42
4606,000753,漳州发展,8.0,-1.84,-0.15,457770.0,368027327.12,3.56,8.24,7.95,8.2,8.15,0.57,4.62,114.26,2.89,7931848568.0,7931848568.0,0.13,0.13,11.73,86.92
4607,002495,佳隆股份,2.67,-1.84,-0.05,218134.0,58518666.8,2.21,2.72,2.66,2.7,2.72,0.76,3.11,168.17,2.28,2498120352.0,1871065264.0,0.0,0.0,1.52,5.53
4608,301016,雷尔伟,20.76,-1.84,-0.39,40442.0,84039813.63,2.93,21.16,20.54,20.95,21.15,0.84,1.95,76.02,4.54,4533984000.0,4300437280.0,-0.05,-0.34,-2.49,42.78
4609,603528,多伦科技,10.16,-1.84,-0.19,291398.0,297157222.0,2.8,10.38,10.09,10.19,10.35,0.51,4.13,-271.56,3.77,7172250131.0,7172250131.0,0.0,0.0,15.32,29.76
4610,601187,厦门银行,7.42,-1.85,-0.14,140753.0,104365686.0,2.78,7.56,7.35,7.56,7.56,1.2,0.53,7.57,0.74,19582328929.0,19539680283.0,-0.13,0.0,18.91,38.95
4611,600238,*ST椰岛,6.36,-1.85,-0.12,65036.0,41648573.0,2.31,6.51,6.36,6.49,6.48,0.71,1.46,-310.78,28.09,2850552000.0,2831927249.0,-0.16,0.0,5.12,-16.75
4612,000571,新大洲A,5.82,-1.85,-0.11,301056.0,175913673.5,3.37,5.99,5.79,5.99,5.93,0.52,3.7,-35.87,34.42,4883730780.0,4737435186.0,-0.17,0.0,14.57,65.81
4613,000815,美利云,11.16,-1.85,-0.21,105143.0,118080833.94,2.02,11.36,11.13,11.3,11.37,1.03,1.51,179.93,5.75,7759135471.0,7759135471.0,0.0,0.09,-9.64,-2.53
4614,600822,上海物贸,10.6,-1.85,-0.2,43593.0,46466970.0,1.85,10.78,10.58,10.76,10.8,0.7,1.1,199.86,4.29,5257312888.0,4199167825.0,0.0,-0.09,-4.33,3.72
4615,688562,航天软件,23.31,-1.85,-0.44,274370.0,647530871.0,9.52,25.13,22.87,23.5,23.75,1.1,15.86,-68.16,5.7,9324000000.0,4033096200.0,-0.17,-0.26,30.22,46.51
4616,300669,沪宁股份,26.4,-1.86,-0.5,9670.0,25732934.8,2.3,27.01,26.39,26.86,26.9,0.61,0.53,259.81,5.82,5087425886.0,4817998337.0,0.0,0.04,-18.99,27.11
4617,920790,联迪信息,33.16,-1.86,-0.63,9089.0,30503097.14,4.14,34.4,33.0,34.4,33.79,0.7,1.67,282.27,8.07,2618546383.0,1802211447.0,0.0,-0.24,-26.33,-1.89
4618,002232,启明信息,18.47,-1.86,-0.35,78966.0,147715588.97,2.55,18.94,18.46,18.77,18.82,0.87,1.93,-201.33,5.58,7545889964.0,7545889964.0,-0.05,0.0,-11.37,-2.79
4619,603530,神马电力,41.12,-1.86,-0.78,44055.0,181676999.0,2.03,41.75,40.9,41.61,41.9,0.76,1.03,48.06,10.87,17750869724.0,17577351507.0,-0.02,-0.07,25.21,69.57
4620,001212,中旗新材,50.69,-1.86,-0.96,47101.0,239700134.5,2.5,51.69,50.4,51.65,51.65,0.49,2.71,2064.76,5.29,10186643341.0,8812391820.0,-0.04,0.04,-16.33,203.9
4621,301017,漱玉平民,15.29,-1.86,-0.29,303469.0,468707575.28,9.44,16.27,14.8,15.27,15.58,0.68,12.47,42.59,3.12,6197964277.0,3720984277.0,0.13,-0.26,38.37,27.95
4622,002069,獐子岛,3.69,-1.86,-0.07,148009.0,54742118.1,2.13,3.75,3.67,3.73,3.76,1.13,2.08,-60.79,144.8,2624003996.0,2620697756.0,0.0,0.0,-7.52,0.54
4623,002398,垒知集团,5.79,-1.86,-0.11,295156.0,172333907.42,3.05,5.94,5.76,5.9,5.9,0.71,5.18,31.07,1.12,4041560795.0,3296330712.0,0.0,0.0,15.8,34.34
4624,603577,汇金通,10.53,-1.86,-0.2,145731.0,154434667.0,2.14,10.71,10.48,10.66,10.73,1.3,4.3,32.55,1.84,3571134723.0,3571134723.0,0.1,0.1,12.62,33.29
4625,300827,上能电气,35.32,-1.86,-0.67,213501.0,755093788.82,1.69,35.63,35.02,35.5,35.99,0.58,5.54,42.97,7.28,17813821143.0,13610654044.0,-0.03,0.03,-0.03,12.7
4626,300833,浩洋股份,40.66,-1.86,-0.77,11570.0,47555043.5,3.74,42.18,40.63,41.1,41.43,1.25,1.42,28.73,2.13,5143103730.0,3303847410.0,-0.25,-0.2,-7.11,-5.11
4627,002723,小崧股份,8.39,-1.87,-0.16,79163.0,66806136.0,2.22,8.57,8.38,8.48,8.55,0.54,2.5,-29.41,2.96,2788415460.0,2660583800.0,-0.12,0.0,-11.5,20.72
4628,301391,卡莱特,78.92,-1.87,-1.5,8872.0,70680309.0,2.56,80.95,78.89,80.95,80.42,0.7,0.96,420.18,3.61,7498568884.0,7326587130.0,0.0,-0.14,-1.04,113.93
4629,002020,京新药业,18.9,-1.87,-0.36,96862.0,184236198.4,2.6,19.37,18.87,19.2,19.26,1.23,1.34,21.2,2.88,16273450746.0,13683001532.0,0.0,-0.32,-3.87,51.56
4630,300699,光威复材,39.3,-1.87,-0.75,927773.0,3653267357.25,3.8,40.2,38.68,40.0,40.05,1.39,11.29,59.06,5.92,32672133600.0,32282711826.0,-0.33,-0.33,29.02,15.08
4631,688707,振华新材,14.17,-1.87,-0.27,112401.0,159184254.0,3.53,14.48,13.97,14.4,14.44,1.06,2.21,-16.24,1.76,7208848705.0,7208848705.0,0.14,-0.07,-7.99,29.41
4632,300491,通合科技,25.07,-1.88,-0.48,99102.0,251858803.78,3.48,25.9,25.01,25.5,25.55,0.81,6.35,161.62,3.73,4404125845.0,3910658746.0,0.08,0.2,-22.77,58.17
4633,300774,倍杰特,19.31,-1.88,-0.37,146680.0,283826575.82,4.88,19.88,18.92,19.33,19.68,0.69,7.53,55.9,5.24,7893226275.0,3763141509.0,-0.26,-0.05,56.48,125.06
4634,301015,百洋医药,23.0,-1.88,-0.44,39867.0,91867709.0,1.88,23.38,22.94,23.26,23.44,0.88,0.76,19.03,5.08,12089353771.0,12087801271.0,-0.04,-0.09,-16.27,-1.92
4635,002636,金安国纪,17.22,-1.88,-0.33,211797.0,364739544.37,3.42,17.42,16.82,17.22,17.55,0.69,2.92,54.37,3.6,12536160000.0,12472711481.0,0.0,0.0,38.54,124.8
4636,688429,时创能源,13.07,-1.88,-0.25,16964.0,22285620.0,2.25,13.32,13.02,13.22,13.32,1.1,1.42,-15.41,3.62,5228010456.0,1566142380.0,0.0,0.08,-17.64,-23.34
4637,002316,亚联发展,4.71,-1.88,-0.09,109954.0,52272825.0,2.29,4.81,4.7,4.79,4.8,0.84,3.23,239.3,24.2,1851595200.0,1604920725.0,0.0,0.21,-11.8,44.92
4638,301337,亚华电子,27.13,-1.88,-0.52,12339.0,33797157.0,2.1,27.69,27.11,27.5,27.65,0.9,3.34,-364.43,2.58,2826946000.0,1003424076.0,0.04,-0.04,-3.69,-6.77
4639,301116,益客食品,10.96,-1.88,-0.21,50551.0,55798518.06,2.06,11.18,10.95,11.18,11.17,0.94,1.13,-12.8,3.34,4920816339.0,4920791679.0,-0.18,-0.09,2.14,-10.75
4640,600733,北汽蓝谷,7.84,-1.88,-0.15,1116471.0,879956469.0,1.63,7.96,7.83,7.94,7.99,0.83,2.28,-9.57,20.94,43696264845.0,38351021461.0,0.0,-0.13,-0.76,-2.0
4641,300569,天能重工,5.75,-1.88,-0.11,140716.0,81469168.33,1.88,5.85,5.74,5.83,5.86,0.98,1.38,52.47,1.14,5880586065.0,5862723730.0,0.0,-0.17,-10.3,15.69
4642,920985,海泰新能,7.3,-1.88,-0.14,40817.0,30084895.11,3.76,7.58,7.3,7.58,7.44,0.87,1.86,-6.83,2.07,2259176260.0,1601020371.0,-0.14,-0.41,-22.17,-25.13
4643,301356,天振股份,21.32,-1.89,-0.41,16766.0,35821338.32,2.02,21.66,21.22,21.61,21.73,0.57,3.06,40.52,1.53,4605120000.0,1168549200.0,0.0,0.09,-13.54,35.28
4644,301208,中亦科技,39.92,-1.89,-0.77,63984.0,257530380.1,4.4,41.39,39.6,40.45,40.69,0.9,12.76,111.42,3.12,4790402395.0,2001132115.0,0.13,0.28,-6.6,4.09
4645,688137,近岸蛋白,39.87,-1.89,-0.77,3886.0,15555497.0,2.34,40.6,39.65,40.38,40.64,1.13,1.19,-72.71,1.34,2797894753.0,1302769753.0,-0.03,-0.05,-6.47,20.09
4646,603668,天马科技,16.61,-1.89,-0.32,219774.0,366051683.0,3.25,16.96,16.41,16.93,16.93,1.26,4.35,88.99,3.6,8398800839.0,8398800839.0,0.06,0.06,3.75,30.38
4647,688719,爱科赛博,44.0,-1.9,-0.85,33091.0,146587597.0,2.07,44.88,43.95,44.32,44.85,0.7,3.69,-85.33,2.99,5076958392.0,3947781112.0,-0.07,-0.02,10.78,56.36
4648,300174,元力股份,15.53,-1.9,-0.3,93950.0,146508961.8,2.15,15.8,15.46,15.67,15.83,1.21,2.59,24.59,1.63,5656186891.0,5636491791.0,0.0,0.13,-7.06,7.18
4649,600232,金鹰股份,7.76,-1.9,-0.15,108966.0,84714172.0,2.53,7.89,7.69,7.81,7.91,0.49,2.99,252.07,3.01,2830215901.0,2830215901.0,0.0,-0.13,18.84,51.27
4650,603187,海容冷链,15.5,-1.9,-0.3,39475.0,61566540.0,2.85,15.9,15.45,15.9,15.8,0.4,1.03,14.95,1.42,5989449659.0,5926609311.0,0.0,0.0,2.18,44.86
4651,300818,耐普矿机,35.54,-1.9,-0.69,22217.0,79357451.0,2.62,36.15,35.2,35.8,36.23,0.84,2.03,71.98,3.31,5998178346.0,3891004922.0,-0.17,-0.06,29.57,31.19
4652,603880,南卫股份,6.18,-1.9,-0.12,41624.0,25953561.0,2.54,6.32,6.16,6.25,6.3,1.02,1.44,-53.74,7.02,1786279560.0,1786279560.0,-0.48,-0.32,1.31,42.07
4653,688622,禾信仪器,99.06,-1.9,-1.92,14217.0,141224838.0,3.66,101.5,97.8,100.49,100.98,0.62,2.02,-144.63,19.04,6980314510.0,6980314510.0,0.1,0.18,-3.12,63.44
4654,002827,高争民爆,37.61,-1.9,-0.73,63810.0,239644739.5,1.67,37.96,37.32,37.96,38.34,0.41,2.31,62.0,10.27,10419700060.0,10380360000.0,0.0,0.05,-1.44,49.9
4655,600348,华阳股份,8.27,-1.9,-0.16,703955.0,587880610.0,3.32,8.53,8.25,8.48,8.43,1.07,1.95,19.9,1.08,29834025000.0,29834025000.0,0.12,0.12,10.27,21.98
4656,688615,合合信息,211.03,-1.9,-4.08,29192.0,625175000.0,9.17,223.1,203.37,216.19,215.11,1.94,3.02,63.11,10.53,29544200000.0,20400321591.0,-0.2,-0.13,40.93,47.4
4657,600408,安泰集团,4.14,-1.9,-0.08,852725.0,353198458.0,3.79,4.24,4.08,4.22,4.22,1.03,8.47,-20.06,3.07,4168152000.0,4168152000.0,0.24,0.24,85.65,101.95
4658,603043,广州酒家,17.52,-1.9,-0.34,46449.0,81667616.0,2.86,17.9,17.39,17.88,17.86,1.69,0.82,16.63,2.55,9964864504.0,9964864504.0,0.11,0.11,8.08,8.48
4659,300429,强力新材,13.34,-1.91,-0.26,178085.0,238851191.63,2.13,13.6,13.31,13.52,13.6,0.71,4.47,-223.27,4.15,7154301056.0,5317777253.0,0.0,0.15,-5.66,11.26
4660,002583,海能达,11.31,-1.91,-0.22,412171.0,470707630.52,1.91,11.53,11.31,11.44,11.53,0.62,3.21,82.89,8.05,20568585199.0,14507575064.0,-0.09,0.0,-0.96,-20.41
4661,688701,卓锦股份,8.22,-1.91,-0.16,25946.0,21379225.0,4.77,8.4,8.0,8.39,8.38,0.66,1.93,-15.87,7.52,1103759998.0,1103759998.0,-0.12,0.0,-10.85,53.64
4662,600118,中国卫星,86.32,-1.91,-1.68,2210256.0,19870767630.0,13.15,96.05,84.48,85.4,88.0,1.34,18.69,5168.61,16.07,102072462133.0,102072462133.0,-0.01,-0.21,141.39,216.31
4663,300140,节能环境,6.67,-1.91,-0.13,150620.0,100851713.0,2.65,6.83,6.65,6.77,6.8,0.57,1.48,17.56,1.47,20670776997.0,6804208738.0,0.15,0.0,11.91,13.63
4664,000603,盛达资源,30.62,-1.92,-0.6,370155.0,1120855834.1,6.41,31.1,29.1,29.92,31.22,0.87,5.55,49.11,6.42,21126861375.0,20414854913.0,-0.03,0.13,19.33,157.53
4665,688150,莱特光电,27.64,-1.92,-0.54,181880.0,503937145.0,4.22,28.44,27.25,28.15,28.18,0.7,4.52,46.38,6.17,11123374849.0,11123374849.0,0.47,0.51,11.0,24.45
4666,603559,ST通脉,7.15,-1.92,-0.14,71181.0,50244930.0,5.21,7.31,6.93,7.19,7.29,3.48,1.77,-33.14,3.01,2869130400.0,2869130400.0,0.0,-0.14,-18.93,-21.26
4667,920368,连城数控,25.39,-1.93,-0.5,28521.0,72888831.42,1.62,25.8,25.38,25.8,25.89,0.95,1.28,46.99,1.41,5961075372.0,5671165852.0,0.0,-0.12,-18.28,-13.14
4668,600793,宜宾纸业,21.84,-1.93,-0.43,52433.0,114989726.0,2.02,22.24,21.79,22.18,22.27,0.72,2.96,192.08,16.23,3863583404.0,3863583404.0,0.09,0.09,-2.28,-5.98
4669,002968,新大正,12.21,-1.93,-0.24,34268.0,41999037.2,2.73,12.45,12.11,12.45,12.45,0.69,1.61,19.95,2.18,2762851730.0,2602636689.0,-0.25,0.0,2.61,39.07
4670,603038,华立股份,16.27,-1.93,-0.32,142119.0,233719349.0,4.1,16.88,16.2,16.51,16.59,2.34,5.29,70.03,3.14,4371376515.0,4371376515.0,0.06,-0.06,-5.35,-0.18
4671,002140,东华科技,11.16,-1.93,-0.22,84931.0,95339288.45,1.76,11.36,11.16,11.36,11.38,0.98,1.2,16.23,1.71,7901434812.0,7889688945.0,-0.09,-0.09,-17.33,14.7
4672,002036,联创电子,10.6,-1.94,-0.21,527677.0,563782732.51,2.22,10.84,10.6,10.79,10.81,0.53,5.01,164.77,5.22,11187017591.0,11165920612.0,-0.09,-0.09,-7.67,12.77
4673,920809,安达科技,7.08,-1.94,-0.14,215731.0,153527377.46,3.6,7.28,7.02,7.11,7.22,0.63,4.7,-13.09,2.69,4241274000.0,3250478608.0,-0.42,-0.42,18.2,42.17
